2018-04-11,NYM,MIA,4,1,NaN,-154,NaN,134,NaN,-131,NaN,118
2018-04-11,NYY,BOS,10,7,NaN,-109,NaN,-111,NaN,-106,NaN,-104
2018-04-11,PIT,CHC,5,13,NaN,168,NaN,-203,NaN,144,NaN,-160
2018-04-11,LAA,TEX,7,2,NaN,-110,NaN,-110,NaN,-116,NaN,106
2018-04-11,OAK,LAD,16,6,NaN,165,NaN,-195,NaN,160,NaN,-178
2018-04-12,PIT,CHC,6,1,NaN,140,NaN,-165,NaN,162,NaN,-180
2018-04-12,DET,CLE,3,9,NaN,150,NaN,-175,NaN,201,NaN,-225
2018-04-12,STL,CIN,13,4,NaN,-130,NaN,110,NaN,-151,NaN,136
2018-04-12,COL,WSH,5,1,NaN,150,NaN,-175,NaN,170,NaN,-189
2018-04-12,NYY,BOS,3,6,NaN,110,NaN,-130,NaN,-114,NaN,104
2018-04-12,CWS,MIN,0,4,NaN,150,NaN,-175,NaN,218,NaN,-245
2018-04-12,LAA,KC,7,1,NaN,-120,NaN,100,NaN,-152,NaN,137
2018-04-12,SF,SD,7,0,NaN,-120,NaN,100,NaN,-140,NaN,126
2018-04-13,ATL,CHC,4,0,NaN,170,NaN,-205,NaN,176,NaN,-197
2018-04-13,STL,CIN,5,3,NaN,-150,NaN,130,NaN,-170,NaN,153
2018-04-13,COL,WSH,2,1,NaN,155,NaN,-180,NaN,159,NaN,-177
2018-04-13,MIL,NYM,5,6,NaN,105,NaN,-125,NaN,101,NaN,-111
2018-04-13,PIT,MIA,2,7,NaN,-150,NaN,130,NaN,-129,NaN,117
2018-04-13,NYY,DET,8,6,NaN,-180,NaN,155,NaN,-182,NaN,164
2018-04-13,TOR,CLE,8,4,NaN,130,NaN,-150,NaN,131,NaN,-145
2018-04-13,BAL,BOS,3,7,NaN,160,NaN,-185,NaN,224,NaN,-253
2018-04-13,PHI,TB,2,1,NaN,-115,NaN,-105,NaN,104,NaN,-114
2018-04-13,TEX,HOU,2,3,NaN,190,NaN,-230,NaN,230,NaN,-260
2018-04-13,LAA,KC,5,4,NaN,-131,NaN,109,NaN,-170,NaN,153
2018-04-13,SF,SD,1,5,NaN,-110,NaN,-110,NaN,-131,NaN,118
2018-04-13,ARI,LAD,8,7,NaN,-105,NaN,-115,NaN,135,NaN,-150
2018-04-13,OAK,SEA,4,7,NaN,100,NaN,-120,NaN,-123,NaN,111
2018-04-14,COL,WSH,2,6,NaN,175,NaN,-210,NaN,165,NaN,-184
2018-04-14,BAL,BOS,3,10,NaN,140,NaN,-165,NaN,140,NaN,-155
2018-04-14,STL,CIN,6,1,NaN,-135,NaN,115,NaN,-121,NaN,110
2018-04-14,ATL,CHC,10,14,NaN,150,NaN,-175,NaN,160,NaN,-178
2018-04-14,TEX,HOU,6,5,NaN,175,NaN,-210,NaN,212,NaN,-239
2018-04-14,PHI,TB,9,4,NaN,-110,NaN,-110,NaN,128,NaN,-142
2018-04-14,PIT,MIA,1,0,NaN,-175,NaN,150,NaN,-195,NaN,175
2018-04-14,MIL,NYM,5,1,NaN,115,NaN,-135,NaN,-104,NaN,-106
2018-04-14,LAA,KC,5,3,NaN,-145,NaN,125,NaN,-163,NaN,146
2018-04-14,SF,SD,4,5,NaN,-115,NaN,-105,NaN,102,NaN,-112
2018-04-14,ARI,LAD,9,1,NaN,130,NaN,-150,NaN,162,NaN,-180
